t_sec,algo,status,center_deviation_px,angle_deg,time_ms,gt_yaw_deg,gt_x_m,gt_y_m,angle_error_deg,xb_left,xb_right,fpc_left,fpc_right
35.525300,fcm,3,-5.000000,92.385941,38.779415,-178.865,3.10947,3.25777,2.38594,0.167269,0.103533,0.788393,0.736522
35.569222,fcm,3,-5.000000,92.385941,17.228289,-178.841,3.1004,3.25759,2.38594,0.137318,0.103477,0.788352,0.736476
35.655295,fcm,3,-5.000000,92.385941,36.430058,-178.824,3.09108,3.2574,2.38594,0.0691018,0.104419,0.849527,0.736208
35.695975,fcm,3,-5.000000,92.385941,14.268832,-178.817,3.08634,3.25731,2.38594,0.0639037,0.105683,0.853563,0.735772
35.757432,fcm,3,-6.000000,92.862404,10.412723,-178.805,3.07671,3.25711,2.8624,0.0596596,0.105744,0.856269,0.735916
35.828648,fcm,3,-5.000000,92.385941,21.786266,-178.804,3.06693,3.2569,2.38594,0.0619234,0.105912,0.855822,0.735799
35.916722,fcm,3,-6.000000,92.862404,38.841145,-178.811,3.05201,3.25659,2.8624,0.0700394,0.105929,0.851785,0.735756
35.969096,fcm,3,-6.000000,92.862404,19.280781,-178.817,3.04698,3.25649,2.8624,0.140185,0.105926,0.789047,0.735937
36.052465,fcm,3,-6.000000,92.862404,38.697044,-178.848,3.03178,3.25618,2.8624,0.183553,0.105943,0.787754,0.735902
36.095090,fcm,3,-6.000000,92.862404,15.807000,-178.862,3.02667,3.25607,2.8624,0.218699,0.10595,0.787634,0.735955
36.164673,fcm,3,-6.000000,92.862404,11.767619,-178.892,3.01642,3.25587,2.8624,0.0959417,0.105951,0.797647,0.735979
36.242046,fcm,3,-6.000000,92.862404,29.085836,-178.931,3.00612,3.25568,2.8624,0.0812775,0.100414,0.800966,0.738027
36.338361,fcm,3,-6.000000,92.862404,39.672600,-178.998,2.99059,3.25539,2.8624,0.0743065,0.10593,0.8034,0.735986
36.359029,fcm,3,-5.000000,92.385941,13.039102,-179.022,2.9854,3.2553,2.38594,0.0740881,0.10596,0.804143,0.735875
36.475170,fcm,3,-5.000000,92.385941,42.763016,-179.097,2.96977,3.25504,2.38594,0.0729783,0.105917,0.804867,0.735808
36.496439,fcm,3,-5.000000,92.385941,14.109473,-179.123,2.96456,3.25496,2.38594,0.0743536,0.105861,0.803114,0.73579
36.565091,fcm,3,-5.000000,92.385941,19.572672,-179.175,2.9541,3.25481,2.38594,0.0919462,0.105827,0.798629,0.735641
36.631167,fcm,3,-5.000000,92.385941,13.689516,-179.228,2.94364,3.25466,2.38594,0.111777,0.105802,0.795878,0.7356
36.725629,fcm,3,-5.000000,92.385941,36.879917,-179.282,2.93316,3.25452,2.38594,0.180887,0.105789,0.787409,0.735661
